TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
2,116,99,8984.99,0,2,0,937720,9/15/2023 0:00,
2,117,1,7400,0,2,zemy,17,10/8/2019 0:00,
2,117,8,1600,0,2,zemy,1725,10/8/2019 0:00,
2,117,21,1285.01,0,2,0,61639,4/7/2021 0:00,
2,117,22,814,0,2,0,539752,4/7/2021 0:00,
2,117,23,518,0,2,0,539753,4/7/2021 0:00,
2,118,1,11000,0,2,zemy,18,8/5/2022 0:00,
2,118,8,2000,0,2,zemy,1726,10/9/2017 0:00,
2,118,18,1000,0,2,zemy,1727,10/9/2017 0:00,
2,118,21,2350.02,0,2,0,61665,7/11/2023 0:00,
2,118,22,1210,0,2,0,541053,7/11/2023 0:00,
2,118,23,770,0,2,0,541054,7/11/2023 0:00,
2,119,1,7011,0,2,zemy,19,8/5/2023 0:00,
2,119,4,30,0,2,0,938579,9/6/2023 0:00,
2,119,5,7011,0,2,0,938580,9/6/2023 0:00,
2,119,8,1400,0,2,zemy,88,1/5/2023 0:00,
2,119,21,1187.76,0,2,0,61691,9/6/2023 0:00,
2,119,22,771.21,0,2,0,667160,9/6/2023 0:00,
2,119,23,490.77,0,2,0,667161,9/6/2023 0:00,
2,119,51,7011,0,2,0,938600,9/6/2023 0:00,
2,119,52,8411,0,2,0,938599,9/6/2023 0:00,
2,119,99,6732.47,0,2,0,938597,9/6/2023 0:00,
2,121,1,6000,0,2,zemy,21,8/5/2022 0:00,
2,121,8,1500,0,2,zemy,4000,8/5/2022 0:00,
2,121,21,935.01,0,2,0,61743,11/9/2022 0:00,
2,121,22,660,0,2,0,498567,11/9/2022 0:00,
2,121,23,420,0,2,0,498568,11/9/2022 0:00,
2,122,1,5200,0,2,zemy,22,8/5/2023 0:00,
2,122,3,0,0,2,0,957087,9/15/2023 0:00,
2,122,4,30,0,2,0,938161,9/15/2023 0:00,
2,122,5,5200,0,2,0,938162,9/15/2023 0:00,
