LoanEmpCode,LoanParCode,LoanOrgAmt,LoanRepAmt,LoanRemAmt,LoantrDate
779,34,31796,0,0,1/1/1900 0:00
782,33,4311.54,0,0,1/1/1900 0:00
782,34,6550,595.45,6550,1/1/1900 0:00
782,36,256,0,0,1/1/1900 0:00
782,100,50,0,0,1/1/1900 0:00
783,33,1000,0,0,1/1/1900 0:00
783,35,456.05,0,0,1/1/1900 0:00
783,36,633.75,0,0,1/1/1900 0:00
783,49,105,0,0,1/1/1900 0:00
783,100,100,0,0,1/1/1900 0:00
784,33,175.5,0,0,1/1/1900 0:00
785,33,2000,0,0,1/1/1900 0:00
785,34,37740,0,0,1/1/1900 0:00
785,36,351,0,0,1/1/1900 0:00
785,49,105,0,0,1/1/1900 0:00
785,100,400,0,0,1/1/1900 0:00
786,33,100,0,0,1/1/1900 0:00
786,49,105,0,0,1/1/1900 0:00
786,100,100,0,0,1/1/1900 0:00
788,33,100,0,0,1/1/1900 0:00
788,34,3600,327.27,3600,1/1/1900 0:00
788,35,456.05,0,0,1/1/1900 0:00
788,36,351,0,0,1/1/1900 0:00
788,49,120,0,0,1/1/1900 0:00
788,100,30,0,0,1/1/1900 0:00
789,33,100,0,0,1/1/1900 0:00
789,34,16842,0,0,1/1/1900 0:00
789,35,295,0,0,1/1/1900 0:00
789,36,256,0,0,1/1/1900 0:00
789,100,50,0,0,1/1/1900 0:00
790,33,100,0,0,1/1/1900 0:00
790,34,10060,0,0,1/1/1900 0:00
790,35,321,0,0,1/1/1900 0:00
790,36,208.5,0,0,1/1/1900 0:00
790,49,105,0,0,1/1/1900 0:00
790,100,100,0,0,1/1/1900 0:00
792,33,100,0,0,1/1/1900 0:00
792,34,5560,505.45,5560,1/1/1900 0:00
792,35,376,0,0,1/1/1900 0:00
792,36,351,0,0,1/1/1900 0:00
792,49,120,0,0,1/1/1900 0:00
792,100,20,0,0,1/1/1900 0:00
793,33,56.38,0,0,1/1/1900 0:00
793,34,10500,0,0,1/1/1900 0:00
793,35,388.75,0,0,1/1/1900 0:00
793,36,208.5,0,0,1/1/1900 0:00
793,49,120,0,0,1/1/1900 0:00
793,100,100,0,0,1/1/1900 0:00
794,33,100,0,0,1/1/1900 0:00
794,34,10500,0,0,1/1/1900 0:00
794,35,368.75,0,0,1/1/1900 0:00
794,36,351,0,0,1/1/1900 0:00
794,49,100,0,0,1/1/1900 0:00
794,100,50,0,0,1/1/1900 0:00
795,33,100,0,0,1/1/1900 0:00
795,34,11024,0,0,1/1/1900 0:00
795,100,100,0,0,1/1/1900 0:00
796,33,341.42,0,0,1/1/1900 0:00
796,34,23280,0,0,1/1/1900 0:00
796,35,2729.19,0,0,1/1/1900 0:00
796,36,47.46,0,0,1/1/1900 0:00
796,100,100,0,0,1/1/1900 0:00
797,33,1833.33,0,0,1/1/1900 0:00
797,34,11024,0,0,1/1/1900 0:00
797,100,150,0,0,1/1/1900 0:00
799,33,100,0,0,1/1/1900 0:00
799,49,105,0,0,1/1/1900 0:00
799,100,100,0,0,1/1/1900 0:00
800,33,100,0,0,1/1/1900 0:00
800,34,2700,245.45,2700,1/1/1900 0:00
800,35,388.75,0,0,1/1/1900 0:00
800,36,316.88,0,0,1/1/1900 0:00
800,100,30,0,0,1/1/1900 0:00
803,33,100,0,0,1/1/1900 0:00
803,34,2869.17,0,0,1/1/1900 0:00
803,35,388.75,0,0,1/1/1900 0:00
803,36,208.5,0,0,1/1/1900 0:00
803,100,50,0,0,1/1/1900 0:00
804,33,100,0,0,1/1/1900 0:00
804,100,120,0,0,1/1/1900 0:00
805,33,100,0,0,1/1/1900 0:00
805,34,3130,0,0,1/1/1900 0:00
805,36,351,0,0,1/1/1900 0:00
805,49,105,0,0,1/1/1900 0:00
805,100,10,0,0,1/1/1900 0:00
806,33,100,0,0,1/1/1900 0:00
806,34,4380,0,0,1/1/1900 0:00
806,35,456.05,0,0,1/1/1900 0:00
806,36,351,0,0,1/1/1900 0:00
806,100,50,0,0,1/1/1900 0:00
807,33,62.61,0,0,1/1/1900 0:00
807,35,295,0,0,1/1/1900 0:00
807,36,256,0,0,1/1/1900 0:00
807,49,100,0,0,1/1/1900 0:00
807,100,100,0,0,1/1/1900 0:00
808,33,114.78,0,0,1/1/1900 0:00
808,34,10060,0,0,1/1/1900 0:00
808,35,147.5,0,0,1/1/1900 0:00
808,49,105,0,0,1/1/1900 0:00
808,100,50,0,0,1/1/1900 0:00
809,33,100,0,0,1/1/1900 0:00
809,36,502,0,0,1/1/1900 0:00
809,100,120,0,0,1/1/1900 0:00
811,33,100,0,0,1/1/1900 0:00
811,34,3130,0,0,1/1/1900 0:00
811,35,142.5,0,0,1/1/1900 0:00
811,36,351,0,0,1/1/1900 0:00
811,100,20,0,0,1/1/1900 0:00
812,33,100,0,0,1/1/1900 0:00
812,34,4598,0,0,1/1/1900 0:00
812,35,376,0,0,1/1/1900 0:00
812,36,256,0,0,1/1/1900 0:00
812,49,120,0,0,1/1/1900 0:00
812,100,70,0,0,1/1/1900 0:00
813,33,100,0,0,1/1/1900 0:00
813,49,105,0,0,1/1/1900 0:00
813,100,100,0,0,1/1/1900 0:00
814,33,100,0,0,1/1/1900 0:00
814,34,8800,0,0,1/1/1900 0:00
814,100,100,0,0,1/1/1900 0:00
816,33,532.5,0,0,1/1/1900 0:00
816,34,10500,954.55,10500,1/1/1900 0:00
816,35,142.5,0,0,1/1/1900 0:00
816,36,175.5,0,0,1/1/1900 0:00
816,49,120,0,0,1/1/1900 0:00
816,100,150,0,0,1/1/1900 0:00
817,33,450,0,0,1/1/1900 0:00
817,34,6210,0,0,1/1/1900 0:00
817,35,752,0,0,1/1/1900 0:00
817,36,351,0,0,1/1/1900 0:00
817,49,100,0,0,1/1/1900 0:00
817,100,50,0,0,1/1/1900 0:00
819,33,100,0,0,1/1/1900 0:00
819,34,5560,0,0,1/1/1900 0:00
819,49,105,0,0,1/1/1900 0:00
819,100,120,0,0,1/1/1900 0:00
820,33,100,0,0,1/1/1900 0:00
820,34,3600,0,0,1/1/1900 0:00
820,49,105,0,0,1/1/1900 0:00
820,100,120,0,0,1/1/1900 0:00
821,33,100,0,0,1/1/1900 0:00
821,49,100,0,0,1/1/1900 0:00
821,100,20,0,0,1/1/1900 0:00
822,33,5000,0,0,1/1/1900 0:00
822,34,27620,0,0,1/1/1900 0:00
822,100,100,0,0,1/1/1900 0:00
823,33,100,0,0,1/1/1900 0:00
823,34,5560,0,0,1/1/1900 0:00
823,35,285,0,0,1/1/1900 0:00
823,36,351,0,0,1/1/1900 0:00
823,49,120,0,0,1/1/1900 0:00
823,100,50,0,0,1/1/1900 0:00
824,33,100,0,0,1/1/1900 0:00
824,34,6550,0,0,1/1/1900 0:00
824,35,456.05,0,0,1/1/1900 0:00
824,36,633.75,0,0,1/1/1900 0:00
824,49,105,0,0,1/1/1900 0:00
824,100,30,0,0,1/1/1900 0:00
825,33,1833.33,0,0,1/1/1900 0:00
825,34,6550,0,0,1/1/1900 0:00
826,33,100,0,0,1/1/1900 0:00
826,34,31190,2599.17,23392.49,1/1/1900 0:00
826,35,3000,0,0,1/1/1900 0:00
826,36,502,167.33,334.67,1/1/1900 0:00
826,49,105,0,0,1/1/1900 0:00
826,100,100,0,0,1/1/1900 0:00
827,33,100,0,0,1/1/1900 0:00
827,34,6550,0,0,1/1/1900 0:00
827,35,316,0,0,1/1/1900 0:00
827,36,351,0,0,1/1/1900 0:00
827,49,120,0,0,1/1/1900 0:00
827,100,100,0,0,1/1/1900 0:00
828,33,100,0,0,1/1/1900 0:00
828,34,23280,0,0,1/1/1900 0:00
828,35,285,0,0,1/1/1900 0:00
828,36,277,0,0,1/1/1900 0:00
828,49,120,0,0,1/1/1900 0:00
828,100,300,0,0,1/1/1900 0:00
829,33,100,0,0,1/1/1900 0:00
829,34,9240,0,0,1/1/1900 0:00
829,100,50,0,0,1/1/1900 0:00
830,33,100,0,0,1/1/1900 0:00
830,34,2700,245.45,2700,1/1/1900 0:00
830,35,388.75,0,0,1/1/1900 0:00
830,36,256,0,0,1/1/1900 0:00
830,100,30,0,0,1/1/1900 0:00
831,33,102,0,0,1/1/1900 0:00
831,34,2700,245.45,2700,1/1/1900 0:00
831,35,388.75,0,0,1/1/1900 0:00
831,36,351,0,0,1/1/1900 0:00
831,100,30,0,0,1/1/1900 0:00
832,33,100,0,0,1/1/1900 0:00
832,34,2700,0,0,1/1/1900 0:00
832,35,376,0,0,1/1/1900 0:00
832,36,351,0,0,1/1/1900 0:00
832,49,105,0,0,1/1/1900 0:00
832,100,30,0,0,1/1/1900 0:00
833,33,100,0,0,1/1/1900 0:00
833,34,3600,0,0,1/1/1900 0:00
833,35,388.75,0,0,1/1/1900 0:00
833,36,351,0,0,1/1/1900 0:00
833,49,120,0,0,1/1/1900 0:00
833,100,30,0,0,1/1/1900 0:00
834,33,100,0,0,1/1/1900 0:00
834,34,2700,0,0,1/1/1900 0:00
834,35,1203.5,0,0,1/1/1900 0:00
834,36,351,0,0,1/1/1900 0:00
834,49,120,0,0,1/1/1900 0:00
834,100,50,0,0,1/1/1900 0:00
835,33,200,0,0,1/1/1900 0:00
835,34,2700,0,0,1/1/1900 0:00
835,35,388.75,0,0,1/1/1900 0:00
835,36,554,0,0,1/1/1900 0:00
835,49,150,0,0,1/1/1900 0:00
835,100,50,0,0,1/1/1900 0:00
836,33,2555,0,0,1/1/1900 0:00
836,34,2700,245.45,2700,1/1/1900 0:00
836,35,388.75,0,0,1/1/1900 0:00
836,36,351,0,0,1/1/1900 0:00
836,100,100,0,0,1/1/1900 0:00
837,33,100,0,0,1/1/1900 0:00
837,34,2700,0,0,1/1/1900 0:00
837,36,251,0,0,1/1/1900 0:00
837,49,100,0,0,1/1/1900 0:00
837,100,50,0,0,1/1/1900 0:00
838,33,100,0,0,1/1/1900 0:00
838,34,2700,245.45,2700,1/1/1900 0:00
838,35,388.75,0,0,1/1/1900 0:00
838,36,208.5,0,0,1/1/1900 0:00
838,100,30,0,0,1/1/1900 0:00
839,33,690,0,0,1/1/1900 0:00
839,34,4380,0,0,1/1/1900 0:00
839,35,1216.25,0,0,1/1/1900 0:00
839,36,351,0,0,1/1/1900 0:00
839,100,50,0,0,1/1/1900 0:00
840,33,100,0,0,1/1/1900 0:00
840,100,20,0,0,1/1/1900 0:00
841,33,146,0,0,1/1/1900 0:00
841,34,3600,0,0,1/1/1900 0:00
841,35,285,0,0,1/1/1900 0:00
841,36,351,0,0,1/1/1900 0:00
842,33,100,0,0,1/1/1900 0:00
842,35,456.05,0,0,1/1/1900 0:00
842,100,20,0,0,1/1/1900 0:00
843,33,100,0,0,1/1/1900 0:00
844,33,100,0,0,1/1/1900 0:00
845,33,100,0,0,1/1/1900 0:00
845,34,8800,800,8800,1/1/1900 0:00
845,35,285,0,0,1/1/1900 0:00
845,36,351,0,0,1/1/1900 0:00
845,100,50,0,0,1/1/1900 0:00
846,33,8383,0,0,1/1/1900 0:00
846,34,4950,0,0,1/1/1900 0:00
846,35,321,0,0,1/1/1900 0:00
846,100,30,0,0,1/1/1900 0:00
847,33,100,0,0,1/1/1900 0:00
847,100,50,0,0,1/1/1900 0:00
848,33,100,0,0,1/1/1900 0:00
849,33,1876.68,156.39,1720.29,1/1/1900 0:00
849,34,3130,284.55,3130,1/1/1900 0:00
849,35,827.5,0,0,1/1/1900 0:00
849,36,277,0,0,1/1/1900 0:00
849,49,120,0,0,1/1/1900 0:00
849,100,50,0,0,1/1/1900 0:00
850,33,100,0,0,1/1/1900 0:00
850,35,1500,0,0,1/1/1900 0:00
850,36,502,0,0,1/1/1900 0:00
850,100,20,0,0,1/1/1900 0:00
851,33,100,0,0,1/1/1900 0:00
851,34,5560,0,0,1/1/1900 0:00
851,36,351,0,0,1/1/1900 0:00
851,100,50,0,0,1/1/1900 0:00
852,33,3883,0,0,1/1/1900 0:00
852,100,100,0,0,1/1/1900 0:00
853,33,100,0,0,1/1/1900 0:00
853,100,50,0,0,1/1/1900 0:00
854,33,100,0,0,1/1/1900 0:00
854,100,100,0,0,1/1/1900 0:00
855,34,6210,0,0,1/1/1900 0:00
855,35,142.5,0,0,1/1/1900 0:00
855,36,46.17,0,0,1/1/1900 0:00
855,49,120,0,0,1/1/1900 0:00
855,100,50,0,0,1/1/1900 0:00
856,33,100,0,0,1/1/1900 0:00
856,34,4380,0,0,1/1/1900 0:00
856,35,376,0,0,1/1/1900 0:00
856,36,175.5,0,0,1/1/1900 0:00
856,49,120,0,0,1/1/1900 0:00
856,100,40,0,0,1/1/1900 0:00
857,33,100,0,0,1/1/1900 0:00
858,33,100,0,0,1/1/1900 0:00
858,36,251,0,0,1/1/1900 0:00
858,100,40,0,0,1/1/1900 0:00
859,33,100,0,0,1/1/1900 0:00
860,33,100,0,0,1/1/1900 0:00
861,33,227,0,0,1/1/1900 0:00
861,34,31190,2835.45,31190,1/1/1900 0:00
861,35,388,0,0,1/1/1900 0:00
861,36,502,0,0,1/1/1900 0:00
861,100,100,0,0,1/1/1900 0:00
862,33,100,0,0,1/1/1900 0:00
863,33,100,0,0,1/1/1900 0:00
863,34,10060,0,0,1/1/1900 0:00
863,35,456,0,0,1/1/1900 0:00
863,36,351,0,0,1/1/1900 0:00
863,100,50,0,0,1/1/1900 0:00
864,33,100,0,0,1/1/1900 0:00
864,100,30,0,0,1/1/1900 0:00
865,34,3130,0,0,1/1/1900 0:00
865,100,50,0,0,1/1/1900 0:00
866,34,23280,0,0,1/1/1900 0:00
867,33,100,0,0,1/1/1900 0:00
868,33,100,0,0,1/1/1900 0:00
868,100,50,0,0,1/1/1900 0:00
869,33,100,0,0,1/1/1900 0:00
869,35,321,0,0,1/1/1900 0:00
869,36,633.75,0,0,1/1/1900 0:00
870,34,25160,0,0,1/1/1900 0:00
870,36,351,0,0,1/1/1900 0:00
870,100,100,0,0,1/1/1900 0:00
872,35,827,0,0,1/1/1900 0:00
873,36,502,0,0,1/1/1900 0:00
874,33,20000,0,0,1/1/1900 0:00
874,100,100,0,0,1/1/1900 0:00
876,34,3600,0,0,1/1/1900 0:00
876,36,351,0,0,1/1/1900 0:00
876,49,120,0,0,1/1/1900 0:00
876,100,50,0,0,1/1/1900 0:00
877,33,370,0,0,1/1/1900 0:00
877,34,3600,0,0,1/1/1900 0:00
877,35,666.25,0,0,1/1/1900 0:00
877,36,351,0,0,1/1/1900 0:00
877,49,120,0,0,1/1/1900 0:00
877,100,30,0,0,1/1/1900 0:00
878,34,10500,954.55,10500,1/1/1900 0:00
878,35,316,0,0,1/1/1900 0:00
878,100,150,0,0,1/1/1900 0:00
880,34,2700,0,0,1/1/1900 0:00
880,35,388.75,0,0,1/1/1900 0:00
880,36,351,0,0,1/1/1900 0:00
880,100,30,0,0,1/1/1900 0:00
881,34,2700,0,0,1/1/1900 0:00
881,35,388.75,0,0,1/1/1900 0:00
881,36,351,0,0,1/1/1900 0:00
881,100,50,0,0,1/1/1900 0:00
883,33,1955.53,0,0,1/1/1900 0:00
883,34,11640,0,0,1/1/1900 0:00
883,35,702.5,0,0,1/1/1900 0:00
883,36,768,0,0,1/1/1900 0:00
883,100,50,0,0,1/1/1900 0:00
884,33,30,0,0,1/1/1900 0:00
884,34,3130,284.55,3130,1/1/1900 0:00
884,35,376,0,0,1/1/1900 0:00
884,36,351,0,0,1/1/1900 0:00
884,100,15,0,0,1/1/1900 0:00
886,33,774,0,0,1/1/1900 0:00
886,34,4380,398.18,4380,1/1/1900 0:00
886,35,1216.25,0,0,1/1/1900 0:00
886,36,351,0,0,1/1/1900 0:00
886,100,100,0,0,1/1/1900 0:00
887,33,30,0,0,1/1/1900 0:00
887,34,3130,284.55,3130,1/1/1900 0:00
887,35,1216.25,0,0,1/1/1900 0:00
887,36,351,0,0,1/1/1900 0:00
887,100,10,0,0,1/1/1900 0:00
888,34,3130,0,0,1/1/1900 0:00
888,100,50,0,0,1/1/1900 0:00
889,100,50,0,0,1/1/1900 0:00
890,34,1200000,50000,150000,1/1/1900 0:00
890,100,2000,0,0,1/1/1900 0:00
891,34,3600,0,0,1/1/1900 0:00
891,35,702.5,0,0,1/1/1900 0:00
891,36,351,0,0,1/1/1900 0:00
891,100,80,0,0,1/1/1900 0:00
892,34,3600,0,0,1/1/1900 0:00
892,35,997.5,0,0,1/1/1900 0:00
892,36,351,0,0,1/1/1900 0:00
892,49,120,0,0,1/1/1900 0:00
892,100,50,0,0,1/1/1900 0:00
893,34,3600,0,0,1/1/1900 0:00
893,100,50,0,0,1/1/1900 0:00
894,33,1438.36,0,0,1/1/1900 0:00
894,34,2700,245.45,2700,1/1/1900 0:00
894,35,456.05,0,0,1/1/1900 0:00
894,36,351,0,0,1/1/1900 0:00
894,49,240,0,0,1/1/1900 0:00
894,100,50,0,0,1/1/1900 0:00
895,33,30000,0,0,1/1/1900 0:00
895,35,445,0,0,1/1/1900 0:00
895,49,900,0,0,1/1/1900 0:00
897,34,2700,0,0,1/1/1900 0:00
897,35,666.25,0,0,1/1/1900 0:00
897,36,351,0,0,1/1/1900 0:00
897,100,30,0,0,1/1/1900 0:00
898,36,633.75,0,0,1/1/1900 0:00
899,34,2700,0,0,1/1/1900 0:00
899,35,618.13,0,0,1/1/1900 0:00
899,36,351,0,0,1/1/1900 0:00
899,100,30,0,0,1/1/1900 0:00
900,34,7630,0,0,1/1/1900 0:00
900,36,351,0,0,1/1/1900 0:00
900,49,240,0,0,1/1/1900 0:00
900,100,50,0,0,1/1/1900 0:00
901,33,3900,0,0,1/1/1900 0:00
901,100,200,0,0,1/1/1900 0:00
902,33,260.83,0,0,1/1/1900 0:00
902,34,3130,0,0,1/1/1900 0:00
902,36,351,0,0,1/1/1900 0:00
902,100,20,0,0,1/1/1900 0:00
903,35,456.05,0,0,1/1/1900 0:00
903,36,502,0,0,1/1/1900 0:00
903,100,50,0,0,1/1/1900 0:00
904,33,925.86,0,0,1/1/1900 0:00
904,34,4380,0,0,1/1/1900 0:00
904,35,142.5,0,0,1/1/1900 0:00
904,36,351,0,0,1/1/1900 0:00
904,49,120,0,0,1/1/1900 0:00
904,100,100,0,0,1/1/1900 0:00
905,33,358,0,0,1/1/1900 0:00
905,34,6550,0,0,1/1/1900 0:00
905,35,142.5,0,0,1/1/1900 0:00
905,36,633.75,0,0,1/1/1900 0:00
905,100,300,0,0,1/1/1900 0:00
906,36,351,0,0,1/1/1900 0:00
906,100,50,0,0,1/1/1900 0:00
907,34,6550,0,0,1/1/1900 0:00
907,100,50,0,0,1/1/1900 0:00
908,34,6550,0,0,1/1/1900 0:00
908,100,50,0,0,1/1/1900 0:00
910,33,3600,0,0,1/1/1900 0:00
910,34,3600,0,0,1/1/1900 0:00
910,35,456.05,0,0,1/1/1900 0:00
910,36,351,0,0,1/1/1900 0:00
910,49,120,0,0,1/1/1900 0:00
910,100,50,0,0,1/1/1900 0:00
911,34,2700,245.45,2700,1/1/1900 0:00
911,35,158,0,0,1/1/1900 0:00
911,36,351,0,0,1/1/1900 0:00
911,100,30,0,0,1/1/1900 0:00
911,101,24,0,0,1/1/1900 0:00
912,34,2700,245.45,2700,1/1/1900 0:00
912,36,277,0,0,1/1/1900 0:00
912,100,30,0,0,1/1/1900 0:00
913,35,1405,0,0,1/1/1900 0:00
913,36,512,0,0,1/1/1900 0:00
913,49,120,0,0,1/1/1900 0:00
913,100,100,0,0,1/1/1900 0:00
914,33,750,0,0,1/1/1900 0:00
914,100,50,0,0,1/1/1900 0:00
915,34,3600,0,0,1/1/1900 0:00
915,35,388.75,0,0,1/1/1900 0:00
915,36,351,0,0,1/1/1900 0:00
915,49,150,0,0,1/1/1900 0:00
915,100,40,0,0,1/1/1900 0:00
916,34,300.01,0,0,1/1/1900 0:00
916,35,376,0,0,1/1/1900 0:00
916,36,351,0,0,1/1/1900 0:00
916,49,150,0,0,1/1/1900 0:00
916,100,20,0,0,1/1/1900 0:00
917,34,3600,0,0,1/1/1900 0:00
917,100,50,0,0,1/1/1900 0:00
920,100,100,0,0,1/1/1900 0:00
921,100,100,0,0,1/1/1900 0:00
924,34,3130,0,0,1/1/1900 0:00
924,35,2489,207.42,622.22,1/1/1900 0:00
924,36,351,0,0,1/1/1900 0:00
924,100,20,0,0,1/1/1900 0:00
925,100,50,0,0,1/1/1900 0:00
926,33,4491.97,0,0,1/1/1900 0:00
926,34,5560,0,0,1/1/1900 0:00
926,35,285,0,0,1/1/1900 0:00
926,36,277,0,0,1/1/1900 0:00
926,49,200,0,0,1/1/1900 0:00
926,100,50,0,0,1/1/1900 0:00
927,100,50,0,0,1/1/1900 0:00
928,33,1580.64,143.69,1580.64,1/1/1900 0:00
928,34,3600,327.27,3600,1/1/1900 0:00
928,36,351,0,0,1/1/1900 0:00
928,100,30,0,0,1/1/1900 0:00
929,34,6210,0,0,1/1/1900 0:00
932,33,2080,0,0,1/1/1900 0:00
932,34,3179.19,0,0,1/1/1900 0:00
932,36,351,0,0,1/1/1900 0:00
932,100,50,0,0,1/1/1900 0:00
933,33,508.5,0,0,1/1/1900 0:00
933,34,8800,0,0,1/1/1900 0:00
933,35,982.25,0,0,1/1/1900 0:00
933,36,351,0,0,1/1/1900 0:00
933,49,150,0,0,1/1/1900 0:00
933,100,50,0,0,1/1/1900 0:00
934,34,7630,0,0,1/1/1900 0:00
934,100,50,0,0,1/1/1900 0:00
935,34,3130,0,0,1/1/1900 0:00
935,35,333.13,0,0,1/1/1900 0:00
935,36,351,0,0,1/1/1900 0:00
935,100,20,0,0,1/1/1900 0:00
936,34,3130,284.55,3130,1/1/1900 0:00
936,35,333.13,0,0,1/1/1900 0:00
936,36,351,0,0,1/1/1900 0:00
936,49,200,0,0,1/1/1900 0:00
936,100,30,0,0,1/1/1900 0:00
937,34,3130,0,0,1/1/1900 0:00
937,35,666.25,0,0,1/1/1900 0:00
937,36,277,0,0,1/1/1900 0:00
937,100,30,0,0,1/1/1900 0:00
938,34,2700,0,0,1/1/1900 0:00
938,35,316,0,0,1/1/1900 0:00
938,36,277,0,0,1/1/1900 0:00
938,100,50,0,0,1/1/1900 0:00
939,34,2700,0,0,1/1/1900 0:00
939,35,666.25,0,0,1/1/1900 0:00
939,36,277,0,0,1/1/1900 0:00
939,100,20,0,0,1/1/1900 0:00
940,35,376,0,0,1/1/1900 0:00
940,36,351,0,0,1/1/1900 0:00
940,100,30,0,0,1/1/1900 0:00
941,34,3600,0,0,1/1/1900 0:00
941,100,20,0,0,1/1/1900 0:00
942,100,200,0,0,1/1/1900 0:00
943,33,3300,0,0,1/1/1900 0:00
943,34,3600,0,0,1/1/1900 0:00
943,35,388.75,0,0,1/1/1900 0:00
943,36,351,0,0,1/1/1900 0:00
943,100,30,0,0,1/1/1900 0:00
944,34,7630,0,0,1/1/1900 0:00
944,35,802.5,0,0,1/1/1900 0:00
944,36,351,0,0,1/1/1900 0:00
944,100,100,0,0,1/1/1900 0:00
945,36,351,0,0,1/1/1900 0:00
945,100,50,0,0,1/1/1900 0:00
946,36,277,0,0,1/1/1900 0:00
946,100,50,0,0,1/1/1900 0:00
947,100,50,0,0,1/1/1900 0:00
948,34,7630,0,0,1/1/1900 0:00
948,100,50,0,0,1/1/1900 0:00
949,100,60,0,0,1/1/1900 0:00
950,34,10500,0,0,1/1/1900 0:00
950,36,351,0,0,1/1/1900 0:00
950,100,250,0,0,1/1/1900 0:00
951,33,4912.51,0,0,1/1/1900 0:00
951,34,7630,0,0,1/1/1900 0:00
951,36,351,0,0,1/1/1900 0:00
951,100,100,0,0,1/1/1900 0:00
952,34,3600,0,0,1/1/1900 0:00
952,35,376,0,0,1/1/1900 0:00
952,100,50,0,0,1/1/1900 0:00
953,35,551.66,0,0,1/1/1900 0:00
953,100,50,0,0,1/1/1900 0:00
954,36,351,0,0,1/1/1900 0:00
956,100,50,0,0,1/1/1900 0:00
957,34,4380,0,0,1/1/1900 0:00
957,36,351,0,0,1/1/1900 0:00
957,100,50,0,0,1/1/1900 0:00
962,34,2700,0,0,1/1/1900 0:00
963,34,2700,0,0,1/1/1900 0:00
963,100,30,0,0,1/1/1900 0:00
964,34,23280,2116.36,23280,1/1/1900 0:00
966,34,7630,0,0,1/1/1900 0:00
967,34,8800,0,0,1/1/1900 0:00
971,34,8800,800,8800,1/1/1900 0:00
973,33,6470.52,0,0,1/1/1900 0:00
973,34,15590,1417.27,15590,1/1/1900 0:00
975,34,3600,0,0,1/1/1900 0:00
978,34,3600,327.27,3600,1/1/1900 0:00
982,34,10500,0,0,1/1/1900 0:00
984,34,3600,0,0,1/1/1900 0:00
986,34,18530,1684.55,18530,1/1/1900 0:00
989,34,2700,245.45,2700,1/1/1900 0:00
991,34,8800,0,0,1/1/1900 0:00
993,34,2700,0,0,1/1/1900 0:00
995,33,250,0,0,1/1/1900 0:00
995,34,31190,0,0,1/1/1900 0:00
997,34,10060,914.55,10060,1/1/1900 0:00
999,34,4380,398.18,4380,1/1/1900 0:00
1000,34,23280,2116.36,23280,1/1/1900 0:00
1002,33,1580.8,0,0,1/1/1900 0:00
1003,34,7630,693.64,7630,1/1/1900 0:00
1003,101,115,0,0,1/1/1900 0:00
1005,33,896.8,149.47,896.8,1/1/1900 0:00
1005,34,3600,327.27,3600,1/1/1900 0:00
1006,34,8800,800,8800,1/1/1900 0:00
1009,34,7630,693.64,7630,1/1/1900 0:00
1070,27,433.12,0,0,7/7/2014 0:00
1070,33,100,0,0,1/1/1900 0:00
1070,34,4380,0,0,7/7/2014 0:00
1070,100,50,0,0,1/1/1900 0:00
1090,27,399.37,0,0,7/7/2014 0:00
1090,34,2130,0,0,7/7/2014 0:00
1099,27,586.87,0,0,7/7/2014 0:00
1099,34,3129.96,0,0,7/7/2014 0:00
1219,27,821.25,0,0,7/7/2014 0:00
1219,33,4500,0,0,1/1/1900 0:00
1219,34,4380,365,1095,7/7/2014 0:00
1222,27,586.87,0,0,7/7/2014 0:00
1222,33,385,0,0,1/1/1900 0:00
1222,34,3600,0,0,7/7/2014 0:00
1222,35,730,0,0,1/1/1900 0:00
1222,36,341.25,0,0,7/7/2014 0:00
1223,27,283.12,0,0,7/7/2014 0:00
1223,33,64.5,0,0,1/1/1900 0:00
1223,34,1509.96,0,0,7/7/2014 0:00
1223,36,333.75,0,0,7/7/2014 0:00
1235,27,337.5,0,0,7/7/2014 0:00
1235,34,1800,0,0,7/7/2014 0:00
1270,27,283.12,0,0,7/7/2014 0:00
1270,33,402.75,0,0,7/7/2014 0:00
1270,34,1509.96,0,0,7/7/2014 0:00
1273,27,721.89,0,0,7/7/2014 0:00
1273,34,8800,0,0,7/7/2014 0:00
1273,35,60,0,0,1/1/1900 0:00
1281,27,337.5,0,0,7/7/2014 0:00
1281,33,64.5,0,0,1/1/1900 0:00
1281,34,1800,0,0,7/7/2014 0:00
1282,27,337.5,0,0,7/7/2014 0:00
1282,33,64.5,0,0,1/1/1900 0:00
1282,34,1800,0,0,7/7/2014 0:00
1286,27,337.5,0,0,7/7/2014 0:00
1286,33,1065,0,0,1/1/1900 0:00
1286,34,1800,0,0,7/7/2014 0:00
1286,36,129,0,0,1/1/1900 0:00
1293,27,675,0,0,7/7/2014 0:00
1293,36,333.75,0,0,1/1/1900 0:00
1304,27,399.37,0,0,7/7/2014 0:00
1304,34,2500,0,0,7/7/2014 0:00
1309,27,337.5,0,0,7/7/2014 0:00
1309,34,1959.96,0,0,7/7/2014 0:00
1311,27,337.5,0,0,7/7/2014 0:00
1311,33,322.5,0,0,1/1/1900 0:00
1311,34,1800,0,0,7/7/2014 0:00
1311,36,333.75,0,0,7/7/2014 0:00
1334,27,545.62,0,0,7/7/2014 0:00
1334,33,157.5,0,0,1/1/1900 0:00
1334,34,2910,0,0,7/7/2014 0:00
1334,36,40.42,0,0,1/1/1900 0:00
1345,27,337.5,0,0,7/7/2014 0:00
